SiO2,B2O3,Na2O,Al2O3,CaO,ZrO2,Li2O,K2O,MgO,MnO,Fe2O3,P2O5,TiO2,ZnO,MoO3,Cs2O,NiO,SrO,Cr2O3,Y2O3,MnO2,Ag2O,CdO,SnO2,TeO2,BaO,La2O3,Ce2O3,Pr2O3,Nd2O3,N,V2O5,U3O8,PuO2,Cl,F,SO3,RuO2,Sm2O3,CeO2,Pr6O11,Rb2O,UO2,CoO,GdO,SnO,Sb2O3,Gd2O3,ZnO2,CuO,PdO,Md2O3,SO4,FeO,others,pH,Temp (Celsius),rate (gm/m2/day)
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97,90,0.040766665
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,90,0.03979603
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,150,0.36398808
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12,150,0.38097419
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37,200,1.519043587
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,200,1.606400726
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,200,1.39528764
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,200,1.181747966
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,200,1.286091216
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63,200,1.434113035
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63,200,2.234886811
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59,200,1.184174554
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,200,0.512009899
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39,200,2.30525784
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,200,5.94513864
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,200,4.513452192
48.70306986,0,0,8.451453845,25.25238905,4.953486742,0,0,0,0,0,0,11.24815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391449287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,200,3.445753824
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,200,0.181266064
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,200,0.166463882
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,200,0.123027971
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,200,0.111137694
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,200,0.020771586
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,200,0.01516617
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,200,0.035185514
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,200,0.045619839
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,200,0.035428173
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,200,0.0264498
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,200,0.025236507
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,200,0.012084404
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,200,0.014559523
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,200,0.063091267
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79,200,0.116718844
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,200,0.127881145
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,200,0.005872341
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53,200,0.006381924
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,200,0.016622122
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,200,0.022567261
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,200,0.01487498
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,200,0.006090734
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,200,0.611499974
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52,200,0.40766665
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,200,0.179324794
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,200,0.10046071
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,200,0.439212283
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,200,0.212569039
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,200,0.13831547
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,200,0.50230355
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,200,0.160640073
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65,200,4.076666496
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29,200,1.254545582
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74,200,1.948549522
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,200,9.900475776
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,200,3.033234
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,90,0.008080535
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,90,0.00499877
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,90,0.004052401
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,90,0.003106032
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,90,0.002091718
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,90,0.002450853
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95,90,0.035670832
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,90,0.082261306
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,150,0.017083174
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,150,0.008104801
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,150,0.548408707
57.98699975,0,0,12.06019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24651917,12.70628351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,150,0.68429759
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,300,298.4702256
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,222.5180462
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,300,129.8224152
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,300,102.6446386
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,300,85.41586944
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,300,72.797616
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,188.3031667
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,300,167.1918581
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,98.2767816
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,300,565.3948176
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,286.3372896
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,300,189.0311429
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,300,136.8595181
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,300,376.121016
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,300,198.9801504
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,300,114.0495984
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,647.8987824
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,300,470.7579168
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,300,320.3095104
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,300,25.96448304
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,300,143.1686448
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,300,82.5039648
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,300,46.1051568
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,200,62.36329104
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,200,55.8115056
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,200,76.92281424
55.64224373,1.988491799,4.83565911,10.86172844,8.887033913,0,0.208490161,1.800298752,8.071584925,0,4.59457575,0.648557118,2.4613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,200,54.11289456
